,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
5550,961860,Super Blasting Boy,BekkerDev Studio,BekkerDev Studio,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Indie', 'Adventure', 'Action', 'Platformer', 'Minimalist', 'Difficult', '2D', 'Puzzle', 'Singleplayer', 'Side Scroller', 'Retro', 'Great Soundtrack', 'Puzzle-Platformer', 'Exploration', 'Fast-Paced', 'Pixel Graphics', 'Classic']",$4.99 
5551,961870,Toltec and the mysteries of the Secret Island,Vangelis Stavrogiannis,Vangelis Stavrogiannis,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure']",$4.99 
5552,961910,Charm Tale 2: Mermaid Lagoon,Puzzle Lab,Dikobraz Games,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']",n/a,$9.99 
5553,961920,Romantic Journey,木子工坊,HongbinGame,n/a,"0 .. 20,000","['Casual', 'Indie']","['Sexual Content', 'Casual', 'Indie', 'Visual Novel']",$2.99 
5554,961930,Battle Brothers - Beasts & Exploration,Overhype Studios,,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']","['Strategy', 'RPG', 'Indie']",$0.00 
5555,961960,Varenje: Collector`s Edition,Play Cute,JoyBits Ltd.,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']",n/a,$0.00 
5556,961970,Swords and Soldiers 2 Shawarmageddon BETA,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
5557,961980,Fantasy Grounds - Starfinder RPG - Against the Aeon Throne AP 2: Escape from the Prison Moon (SFRPG),"SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$22.99 
5558,961990,Photo & Graphic Designer 16 Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,n/a,"0 .. 20,000",['Design & Illustration'],['Design & Illustration'],$59.99 
5559,962000,Scrunk Titan Pack,Sleepy Studios,,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
5560,962030,DocoBANKSY,Madebywade,Synergetic,n/a,"0 .. 20,000",['Documentary'],n/a,$1.99 
5561,962040,Transpose - Original Soundtrack,Secret Location Inc.,,n/a,"0 .. 20,000","['Action', 'Casual']",n/a,$0.00 
5562,962050,Puzzles for smart: Birds,Laush Dmitriy Sergeevich,Laush Studio,n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Indie', 'Puzzle', 'Atmospheric', 'Logic', 'Relaxing', '2D', 'Singleplayer', 'Music']",$1.99 
5563,962060,Heaven & Hell 2,HH-Games,HH-Games,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Strategy']","['Casual', 'Indie', 'Action', 'Strategy', 'Match 3']",$4.99 
5564,962070,Angry King,PixToPix Studios,Firehawk Studios,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Indie', 'Action', 'Casual']",$0.00 
5565,962090,Common'hood,Plethora Project,Plethora Project,n/a,"0 .. 20,000","['Indie', 'Simulation']",n/a,$0.00 
5566,962100,Zvezda Demo,Ivan Bolcina,Ivan Bolcina,n/a,"0 .. 20,000","['Action', 'Indie', 'Simulation']","['Action', 'Simulation', 'Indie', 'Flight', 'Space', '3D', 'Sci-fi', 'Space Sim']",$0.00 
5567,962120,Kontrakt OST,ShotX Studio,,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
5568,962130,Grounded,Obsidian Entertainment,Xbox Game Studios,n/a,"200,000 .. 500,000","['Action', 'Adventure', 'Early Access']","['Adventure', 'Survival', 'Multiplayer', 'Action', 'Crafting', 'Co-op', 'Base-Building', 'Horror', 'Early Access', 'Open World Survival Craft', 'Exploration', 'First-Person', 'Open World', 'Singleplayer', 'Online Co-Op', 'Sandbox', 'RPG', 'Third Person', 'Funny', 'Cute']",$29.99 
5569,962140,Joggernauts Original Soundtrack,Robert Frost III,Graffiti Games,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$7.99 
5570,962150,"Tactics V: ""Obsidian Brigade""",From Nothing Game Studios,From Nothing Game Studios,n/a,"0 .. 20,000","['RPG', 'Strategy']","['Strategy', 'RPG', 'Turn-Based', 'Turn-Based Tactics', 'Tactical', 'Strategy RPG', 'Tactical RPG', 'Turn-Based Combat', 'Turn-Based Strategy']",$19.99 
5571,962160,The Glass Coffin,Basque Films,Synergetic,n/a,"0 .. 20,000",['Movie'],n/a,$2.99 
5572,962170,Ultimate Legends,TheoNeo Games,TheoNeo Games,n/a,"20,000 .. 50,000","['Adventure', 'Indie', 'RPG']","['Adventure', 'Indie', 'RPG', 'RPGMaker', '2D', 'Singleplayer', 'Mythology']",$1.99 
5573,962190,Lucid Dream Demo,Dali Games,Dali Games,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Indie', 'Female Protagonist', 'Adventure', 'Psychological Horror', 'Dark', 'Dark Fantasy', 'Psychological', 'Surreal', 'Puzzle', 'Point & Click', '2D', 'Singleplayer', 'Horror', 'Mystery', 'Great Soundtrack', 'Hand-drawn', 'Atmospheric', 'Third Person', 'Story Rich', 'Casual']",$0.00 
5574,962220,Singularity: Tactics Arena,A Memory of Eternity LLC,A Memory of Eternity LLC,n/a,"0 .. 20,000","['RPG', 'in Early Access']","['RPG', 'Pixel Graphics', 'Female Protagonist', 'Sci-fi', '2D', 'Turn-Based Tactics', 'Singleplayer', 'Indie', 'Dark Fantasy', 'Turn-Based', 'Narration', 'Story Rich', 'Fantasy', 'Alternate History', 'Philosophical', 'RPGMaker']",$9.99 
5575,962230,Quicken WillMaker Plus 2019 and Living Trust,Nolo,Individual Software,n/a,"0 .. 20,000",['Accounting'],n/a,$79.99 
5576,962240,Tiger Tank 59 A-Gun,TigerQiuQiu,TigerQiuQiu,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.69 
5577,962250,Solitaire: Learn the Flags!,RTWS,RTWS,n/a,"0 .. 20,000",['Casual'],"['Casual', 'Education', 'Card Game']",$1.99 
5578,962270,Time Virus,BC.W,BC.W,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Indie', 'Adventure']",$0.99 
5579,962280,Fantom Feast,prettysmart games,prettysmart games,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Casual', 'Action', 'Indie']",$1.99 
5580,962290,天罡星宿海 The sea of TianGang XinSu,GamerGG,GamerGG,n/a,"0 .. 20,000","['Adventure', 'Indie', 'Strategy', 'Early Access']","['Adventure', 'Early Access', 'Indie', 'Strategy', 'Sandbox']",$7.99 
5581,962300,Cao Xiu - Officer Ticket / 曹休使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],['Action'],$3.99 
5582,962301,Man Chong - Officer Ticket / 満寵使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],['Action'],$1.99 
5583,962302,Xun You - Officer Ticket / 荀攸使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],['Action'],$2.99 
5584,962303,Cheng Pu - Officer Ticket / 程普使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],['Action'],$3.99 
5585,962304,Xu Sheng - Officer Ticket / 徐盛使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],n/a,$2.99 
5586,962305,Zhou Cang - Officer Ticket / 周倉使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],['Action'],$2.99 
5587,962306,Xin Xianying - Officer Ticket / 辛憲英使用券,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",n/a,"0 .. 20,000",['Action'],['Action'],$2.99 
5588,962310,Flip-Out!,Atometrix Systems,Atometrix Systems,n/a,"0 .. 20,000","['Casual', 'Indie', 'Early Access']",n/a,$0.00 
5589,962340,Wallenda,DongXiang,Maple Whispering Limited,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie']",n/a,$0.00 
5590,962360,WeLOVE,OtomeDrive,OtomeDrive,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']",n/a,$0.00 
5591,962370,The Silver Crusade: Aoorha Axeman,Valadorn,Silver Forged,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Casual', 'Indie', 'Adventure']",$1.99 
5592,962380,HOT FIT!,Cyberworks,Cyberworks,n/a,"0 .. 20,000",['Adventure'],"['Nudity', 'Sexual Content', 'Adventure', 'Visual Novel']",$0.00 
5593,962390,S.A.I.A.'s Awakening: A Robothorium Visual Novel,Quentin Lapeyre,Goblinz Studio,n/a,"0 .. 20,000","['Free to Play', 'Indie', 'RPG', 'Simulation']","['Free to Play', 'Indie', 'Simulation', 'RPG', 'Visual Novel', '2D', 'Choose Your Own Adventure', 'Anime', 'Singleplayer', 'Cute', 'Great Soundtrack', 'Drama', 'Multiple Endings', 'Atmospheric', 'Story Rich', 'Romance', 'Adventure', 'Choices Matter']",$0.00 
5594,962400,Granny,DVloper,DVloper,n/a,"50,000 .. 100,000","['Adventure', 'Indie']","['Horror', 'Adventure', 'Survival Horror', 'Indie', 'First-Person', 'Violent', 'Singleplayer', 'Gore', 'Multiplayer', 'Difficult', 'Puzzle', 'Survival', 'Action', 'Strategy', 'Free to Play']",$4.99 
5595,962410,Robothorium soundtrack,Goblinz Studio,Goblinz Studio,n/a,"0 .. 20,000","['RPG', 'Strategy']",n/a,$0.00 
5596,962420,For Honor - Marching Fire Edition WW Uplay Activation,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
