,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
25,1296180,Risky Floors,cBlck,cBlck,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['RPG', 'Casual', 'Strategy', 'Indie', 'Action', 'Adventure']",$1.99 
26,1296190,What a Cluster Fight,Simple Systems Studios,Simple Systems Studios,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Indie', 'Action', 'Casual', 'Co-op', '2D Platformer', '4 Player Local', 'Party']",$2.99 
27,1296200,Astonishing Baseball Manager 20,Aerilys,Zero One,n/a,"0 .. 20,000","['Sports', 'Strategy']","['Strategy', 'Sports', 'Management', 'Baseball', 'Simulation', 'Realistic', 'Indie', 'Mouse only', 'America', 'Story Rich', 'Tactical', 'Character Customization', 'Nonlinear', 'Procedural Generation', 'Resource Management', 'Text-Based', 'Singleplayer']",$7.99 
28,1296210,R.E.E.L. Demo,N-Tri Studio,N-Tri Studio,n/a,"0 .. 20,000","['Casual', 'Indie', 'Simulation']",n/a,$0.00 
29,1296230,Fantasy Grounds - Index Card RPG,"SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$29.99 
30,1296240,Arc Defence Demo,SWS TEAM,SWS TEAM,n/a,"0 .. 20,000","['Indie', 'Strategy']",n/a,$0.00 
31,1296260,Sakura Knight 2,Winged Cloud,Winged Cloud,n/a,"0 .. 20,000",['Simulation'],"['Simulation', 'Sexual Content', 'Visual Novel', 'Anime', 'Female Protagonist', 'RPG', 'LGBTQ+', 'Nudity']",$9.99 
32,1296270,Open Sorcery: Sea++ Demo,Abigail Corfman,Open Sorcery Games,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
33,1296280,Car Trader Simulator - Welcome to the Business,Live Motion Games,Live Motion Games,n/a,"20,000 .. 50,000","['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Simulation', 'Indie', 'Strategy', 'Casual', 'Adventure', 'Management', 'Economy', 'Resource Management', 'Family Friendly', 'Atmospheric', 'Great Soundtrack', 'Singleplayer', 'Free to Play']",$0.00 
34,1296290,What Happened,Genius Slackers,KATNAPPE SP. Z O. O.,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Casual', 'Gore', 'Psychological Horror', 'Psychological', 'Singleplayer', 'Story Rich', 'Beautiful', 'Exploration', 'Walking Simulator', 'Atmospheric', 'First-Person', 'Drama', 'Horror', 'Great Soundtrack', 'Mystery', 'Dark']",$24.99 
35,1296310,Automaton Demo,CicleInteractive,CicleInteractive,n/a,"0 .. 20,000",[''],n/a,$0.00 
36,1296340,Undercat,SparkyTailGames,SparkyTailGames,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
37,1296350,Tri6: Infinite Demo,Clockwork Origins,Clockwork Origins,n/a,"0 .. 20,000","['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",n/a,$0.00 
38,1296370,ThinkFast,TwoKey Studios,TwoKey Studios,n/a,"0 .. 20,000","['Indie', 'Simulation']","['Indie', 'Simulation', 'VR', 'Minigames', 'Puzzle', 'Difficult', 'Singleplayer', 'Action', 'Great Soundtrack', 'Funny', 'Futuristic']",$14.99 
39,1296400,House Designer,SimFabric,SimFabric,n/a,"0 .. 20,000","['Indie', 'Simulation']",n/a,$0.00 
40,1296410,Underdog Arena,Björn Fredberger,Björn Fredberger,n/a,"0 .. 20,000","['Action', 'Indie']","['Action', 'Indie', 'Pixel Graphics', 'Local Multiplayer', 'GameMaker', '4 Player Local', 'Controller']",$3.99 
41,1296420,Fantasy Grounds - Jans Token Pack 03 - Heroes 1,"SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$5.99 
42,1296430,Saboteur SiO,SimFabric,SimFabric,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Action', 'Casual', 'Indie', 'Adventure', 'RPG', 'Ninja', '2D', 'Exploration', 'Platformer', 'Retro', 'Singleplayer', 'Classic', 'Great Soundtrack', 'Puzzle', 'Fighting', '2D Platformer', 'Open World', 'Puzzle-Platformer', 'Controller', 'Robots']",$10.99 
43,1296440,Garden of Magic Mushroom,All Those Moments,SimFabric,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'Simulation']",n/a,$0.00 
44,1296470,1 Screen Platformer 2,"Return To Adventure Mountain, LLC","Return To Adventure Mountain, LLC",n/a,"0 .. 20,000","['Action', 'Adventure']",n/a,$0.00 
45,1296480,Surviving Isolation,Klowd Studio,Klowd Studio,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Simulation', 'Strategy', 'Early Access']","['Casual', 'Adventure', 'Strategy', 'Simulation', 'Early Access', 'Survival', 'First-Person']",$3.99 
46,1296510,Dread X Collection,Airdorf Games,Dread X,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Survival Horror', 'Action', 'Adventure', 'Story Rich', 'Psychological Horror', 'Horror', 'Indie', 'Gore', 'Simulation', 'Interactive Fiction', 'Exploration', 'Cinematic', 'Puzzle', 'Cartoon', 'Violent', '3D', 'Action-Adventure', 'Abstract', 'Psychedelic', 'Sci-fi']",$6.99 
47,1296530,Candy Kombat,Airem,Airem,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Sports']",n/a,$0.00 
48,1296560,Vectromirror 0,The Vectromirror Initiative,Burnout Game Ventures,n/a,"50,000 .. 100,000","['Action', 'Free to Play', 'Indie']","['Indie', 'Action', 'Free to Play', 'Parkour', 'Singleplayer', 'Puzzle', 'Platformer', 'Character Action Game', '3D Platformer', 'Puzzle-Platformer', 'Runner', 'First-Person', 'Minimalist', 'Stylized', 'Beautiful', 'Sci-fi', 'Retro', 'Transhumanism', 'Futuristic', 'Physics']",$0.00 
49,1296580,Finger Guessing King,Yang Sun,Yang Sun,n/a,"0 .. 20,000","['Casual', 'Indie', 'Strategy', 'in Early Access']",n/a,$0.99 
50,1296590,Elven Magic Demo,Daniel Chay,Daniel Chay,n/a,"0 .. 20,000","['Adventure', 'RPG']",n/a,$0.00 
51,1296610,Peglin,Red Nexus Games Inc.,Red Nexus Games Inc.,n/a,"0 .. 20,000","['Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",n/a,$0.00 
52,1296640,千面 Melancholy Love Soundtrack,白露社,PeriScope Game,n/a,"0 .. 20,000",[''],n/a,$0.00 
53,1296650,The Chronicles of Confucius's Journey,e-FunSoft Games,HH-Games,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Casual', 'Indie', 'Simulation', 'Action', 'Strategy']",$4.99 
54,1296680,Cute Triplets,Moduwanqu,Moduwanqu,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",n/a,$7.99 
55,1296690,Fight Of Animals - Apocalyptical Costume/Bad Dog,Digital Crafter,Digital Crafter,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$1.99 
56,1296700,Headbangers in Holiday Hell,Vikerlane,Hammer&Ravens,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
57,1296710,RPG Maker MV - FATIMA,ayato sound create,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$16.99 
58,1296711,RPG Maker MV - Kiwi Glace,ayato sound create,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$16.99 
59,1296712,RPG Maker MV - Animations Select - Fire,Dreams Circle,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$7.19 
60,1296713,RPG Maker MV - Tokyo Poetry,ayato sound create,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$17.99 
61,1296714,RPG Maker MV - Animations Collection 4 - Nocturne,Dreams Circle,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$8.99 
62,1296715,RPG Maker MV - Orc Voices,Audio Alchemist,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$9.89 
63,1296720,欢乐消消乐,赣州怡玩文化传媒有限公司,赣州怡玩文化传媒有限公司,n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Indie', 'Magic', '2D Platformer', 'Logic']",$0.00 
64,1296740,RPG Maker VX Ace - FATIMA,ayato sound create,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$16.99 
65,1296741,RPG Maker VX Ace - Kiwi Glace,ayato sound create,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$16.99 
66,1296742,RPG Maker VX Ace - Tokyo Poetry,ayato sound create,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$17.99 
67,1296743,RPG Maker VX Ace - Train Station Asset Pack,Guttykreum,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$8.99 
68,1296744,RPG Maker VX Ace - Orc Voices,Audio Alchemist,Degica,n/a,"0 .. 20,000","['Design & Illustration', 'Web Publishing']",n/a,$9.89 
69,1296760,Visual Novel Maker - FATIMA,ayato sound create,Degica,n/a,"0 .. 20,000",['Web Publishing'],n/a,$16.99 
70,1296761,Visual Novel Maker - Kiwi Glace,ayato sound create,Degica,n/a,"0 .. 20,000",['Web Publishing'],n/a,$16.99 
71,1296762,Visual Novel Maker - Tokyo Poetry,ayato sound create,Degica,n/a,"0 .. 20,000",['Web Publishing'],n/a,$17.99 
72,1296763,Visual Novel Maker - Orc Voices,Audio Alchemist,Degica,n/a,"0 .. 20,000",['Web Publishing'],n/a,$9.89 
73,1296770,Her New Memory - Hentai Simulator,Zodiacus Games,Zodiacus Games,n/a,"0 .. 20,000","['Casual', 'Indie', 'Simulation', 'Early Access']",n/a,$3.74 
74,1296780,Beam Demo,Binary Impact,Binary Impact,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
75,1296790,3000th Duel: The Wise Ones,NEOPOPCORN Corp,NEOPOPCORN Corp,n/a,"0 .. 20,000","['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",n/a,$0.00 
76,1296800,TANKNAROK Demo,Polyblock Studio,Polyblock Studio,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
77,1296810,Naturalealia: Forest Determination,Butnariu Ovidiu Mihai,Butnariu Ovidiu Mihai,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Action', 'Casual', 'Indie', 'Singleplayer', 'Platformer']",$6.99 
78,1296820,"Zooma - Chapter 4 DLC - ""Temple of the Damned""",Gizmo VR LTD,Gizmo VR LTD,n/a,"0 .. 20,000","['Action', 'Casual', 'Free to Play', 'Indie']",n/a,$9.99 
79,1296840,The Spike,Osik,PsychoFlux Entertainment,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']","['Sports', 'Action', 'Casual', 'Indie', 'Character Customization', 'Singleplayer', 'Controller', '2D', 'Fast-Paced', 'Multiplayer', 'Anime', 'Co-op', 'Local Co-Op', 'GameMaker', 'Local Multiplayer']",$4.99 
80,1296850,//HEX Demo,Solis Studios,Solis Studios,n/a,"0 .. 20,000","['Indie', 'Simulation']",n/a,$0.00 
81,1296860,Enter Digiton,Morne Venter,Morne Venter,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie']","['Casual', 'Action', 'Indie', 'Adventure', 'Metroidvania', 'Retro', '2D Platformer', 'Pixel Graphics', 'Sci-fi', 'Atmospheric', 'Open World', '2D', 'Difficult', 'Singleplayer', 'Side Scroller']",$9.99 
82,1296880,Sausage Hunter,Wloop777,khukhrovr,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Casual', 'Indie', 'Adventure', 'Hand-drawn', 'Addictive', 'Great Soundtrack', 'Singleplayer', '2D', 'Puzzle']",$3.99 
83,1296900,Tracks - The Train Set Game: Sci-Fi Pack,Whoop Group,Excalibur Games,n/a,"0 .. 20,000","['Indie', 'Racing', 'Simulation']",n/a,$0.00 
84,1296910,Skeleton Crew Demo,Cinder Cone,Modern Wolf,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
85,1296950,Taskforce Demo,Cornutopia Software,Cornutopia Software,n/a,"0 .. 20,000","['Action', 'Indie', 'Strategy']",n/a,$0.00 
86,1296980,Forgotten Fields,Frostwood Interactive,Dino Digital,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
87,1296990,Suli Fallen Harmony Demo,Coutal Games,Coutal Prod,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
88,1297000,Coronator,Guki Games,Guki Games,n/a,"0 .. 20,000","['Casual', 'Indie']",n/a,$1.99 
89,1297010,Rinlo,GuraShop,GuraShop,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie']","['Puzzle', 'Adventure', 'Casual', 'Indie', 'Exploration', 'Steampunk', 'Action', 'Singleplayer', 'Action-Adventure', 'Spectacle fighter', 'Puzzle-Platformer', 'Early Access', 'Third Person', 'Fantasy', 'VR', 'Dystopian ', 'Logic', 'Funny', 'Stealth', 'Combat', 'VR Only']",$14.99 
90,1297020,Sausage Hunter Demo,Wloop777, khukhrovr,n/a,"0 .. 20,000",[''],n/a,$0.00 
91,1297050,Star Conflict: Gungnir,Star Gem Inc.,,n/a,"0 .. 20,000","['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",n/a,$29.99 
92,1297060,Automatica Demo,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",n/a,"0 .. 20,000",['Indie'],n/a,$0.00 
93,1297090,Stack Up! (or dive trying),PixelConflict,PixelConflict,n/a,"0 .. 20,000","['Casual', 'Indie']",n/a,$0.00 
94,1297100,Destroy All Humans! Demo,Black Forest Games,THQ Nordic,n/a,"0 .. 20,000","['Action', 'Adventure']",n/a,$0.00 
95,1297110,Blazing Sails Demo,GET UP GAMES,Iceberg Interactive,n/a,"0 .. 20,000",[''],n/a,$0.00 
96,1297140,Desperados III Demo,Mimimi Games,THQ Nordic,n/a,"0 .. 20,000",['Strategy'],n/a,$0.00 
97,1297150,Defenders of the Camp Demo,BlackDrop,BlackDrop,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
98,1297160,a new life.,Angela He,Angela He,n/a,"0 .. 20,000",['Indie'],"['Indie', 'Visual Novel', 'LGBTQ+', 'Romance', 'Emotional', 'Female Protagonist', 'Choices Matter', 'Multiple Endings', 'Singleplayer', 'Atmospheric']",$2.99 
99,1297180,Plato Shoot 柏拉图激射,Indie Rocky,Indie Rocky,n/a,"0 .. 20,000",['Casual'],"['Twin Stick Shooter', 'LGBTQ+', 'Top-Down Shooter', 'Romance', 'Rogue-lite', 'Casual', 'Relaxing', 'Action', 'Shooter', ""Shoot 'Em Up"", 'Cartoon', 'Singleplayer']",$1.99 
100,1297190,One Hundred Courage,ISLAND,ISLAND,n/a,"0 .. 20,000","['Casual', 'Indie', 'Strategy']",n/a,$0.99 
101,1297200,Fantasy Lands,José Antonio Durá Olmos,José Antonio Durá Olmos,n/a,"0 .. 20,000","['Free to Play', 'Strategy', 'Early Access']","['Tutorial', 'Turn-Based Strategy', 'Turn-Based', 'Card Game', 'Board Game', 'Strategy', '2D', 'Procedural Generation', 'Minimalist', 'Fantasy', 'Magic', 'Management', 'Building', 'Hex Grid', 'Resource Management', 'Singleplayer', 'Free to Play', 'Early Access']",$0.00 
102,1297230,My Jigsaw Adventures - A Lost Story,CCS,CCS,n/a,"0 .. 20,000","['Casual', 'Indie']","['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Hand-drawn', 'Story Rich', 'Design & Illustration', 'Atmospheric', 'Relaxing', 'Beautiful', '2D', 'Music', 'Fantasy', 'Adventure', 'Great Soundtrack', 'Visual Novel', 'Soundtrack']",$4.99 
103,1297240,Now it's my turn,Fabio Cunha,Fabio Cunha,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",n/a,$0.00 
104,1297250,Fluid VR,UltimateDesktop,UltimateDesktop,n/a,"0 .. 20,000","['Indie', 'Simulation', 'Early Access']",n/a,$0.00 
105,1297270,Programmer Dungeon Knightress,Dragon Lord Studio,Dragon Lord Studio,n/a,"0 .. 20,000","['Casual', 'Indie', 'RPG', 'Strategy', 'in Early Access']",n/a,$0.00 
106,1297280,The Last Spell Demo,CCCP,CCCP,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$0.00 
107,1297290,Windjammers 2 Demo,Dotemu,Dotemu,n/a,"0 .. 20,000","['Indie', 'Sports', 'Strategy']",n/a,$0.00 
108,1297300,THE SHORE,Ares Dragonis,Ares Dragonis,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
109,1297320,ACT,Marius Chatillon,Marius Chatillon,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",n/a,$0.00 
110,1297330,Olija,Skeleton Crew Studio,Devolver Digital,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
111,1297370,Zombies Don't Drive,Quantized Bit,Quantized Bit,n/a,"0 .. 20,000",['Action'],"['Action', 'Gore', 'Violent', 'Zombies', 'Driving', 'Arcade', 'Indie']",$1.99 
112,1297390,Inexistence Rebirth,Jonathan Brassaud,Jonathan Brassaud,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']","['Metroidvania', 'Platformer', 'Action', 'RPG', 'Pixel Graphics', 'Adventure', 'Indie', 'Retro', 'Singleplayer', 'Remake', 'Arcade', 'Exploration', 'Anime', 'Colorful', 'Comedy', 'Magic', 'Character Customization', 'Short', 'Female Protagonist', 'Co-op']",$8 
113,1297410,Wintermoor Tactics Club OST,EVC,Versus Evil,n/a,"0 .. 20,000","['Adventure', 'RPG', 'Strategy']",n/a,$7.19 
114,1297420,Night and Day Demo,Ertal Games,Ertal Games,n/a,"0 .. 20,000","['Casual', 'Indie']",n/a,$0.00 
115,1297440,Heroes Must Diee,VishwaKarmaStudios,4t2 games,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",n/a,$0.00 
116,1297460,Soldat: Thank You Tip For The Developer,Transhuman Design,,n/a,"0 .. 20,000","['Action', 'Free to Play', 'Indie']",n/a,$9.99 
117,1297470,Inconsistencies,Maxiig,Maxiig,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Horror', 'Psychological Horror', 'Female Protagonist', 'First-Person', 'Atmospheric', 'Puzzle', 'Singleplayer', 'Surreal', 'Psychological', 'Hidden Object', 'Survival Horror', 'Realistic', 'Dark']",$4.99 
118,1297480,Isorropia,Christian Slater,Christian Slater,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Strategy']","['Casual', 'Indie', 'Action', 'Strategy', 'Local Multiplayer', '2D Fighter']",$0.00 
119,1297500,ADVERSE Demo,Loneminded,Loneminded,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']",n/a,$0.00 
120,1297510,Poly Party Demo Demo,Daniel Hood,Dhood Productions,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Strategy']",n/a,$0.00 
121,1297520,Animal Liberation Squad,Hidden People Club,Hidden People Club,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'Strategy']",n/a,$0.00 
122,1297530,Liar Trick -Psychological Crime Mystery-,Anabasis,Anabasis,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual', 'Visual Novel', 'Detective', 'Story Rich', 'Mystery', 'Crime', 'Science', 'Anime', 'Choices Matter', 'Choose Your Own Adventure', 'Conversation', '2D', 'Atmospheric', 'Hand-drawn', 'Beautiful', 'Modern']",$17.99 
123,1297540,Blobkin Blaster,Brave Lunch,Theory Studios,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",n/a,$0.00 
124,1297560,Timequest,Legend Entertainment Company,Ziggurat,n/a,"0 .. 20,000",['Adventure'],n/a,$6.99 
125,1297570,Machiavelli the Prince,"Holistic Design, Inc.",Ziggurat,n/a,"0 .. 20,000","['Simulation', 'Strategy']",n/a,$0.00 
126,1297580,Aquamarine Demo,Moebial Studios,Moebial Studios,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
127,1297600,art of rally OST,Funselektor Labs Inc.,Funselektor Labs Inc.,n/a,"0 .. 20,000",[''],n/a,$14.99 
128,1297610,art of rally Demo,Funselektor Labs,Funselektor Labs,n/a,"0 .. 20,000","['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",n/a,$0.00 
129,1297650,About Gretel,Engin Ulukurtlar,2MEDYA,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie']","['Action', 'Indie', 'Casual', 'Adventure', 'Crafting', 'Open World Survival Craft', 'Open World', 'Survival', 'Exploration', 'Early Access']",$8.99 
130,1297660,Fragment's Moonrise,Yyanthire Studio,Yyanthire Studio,n/a,"0 .. 20,000","['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Strategy', 'Early Access']","['Indie', 'Strategy', 'Action', 'Adventure', 'RPG', 'Free to Play', 'Early Access', 'RTS', 'Atmospheric', 'Open World', 'Procedural Generation', 'PvE', 'Replay Value', 'Isometric', 'Real-Time', 'Singleplayer', 'Fantasy', 'Great Soundtrack', '2D', 'Difficult']",$0.00 
131,1297680,Hex Gambit: Respawned,"One Man Left Studios, LLC","One Man Left Studios, LLC",n/a,"0 .. 20,000","['Indie', 'Strategy']",n/a,$0.00 
132,1297690,Astrozombies Demo,Robot Atomico,Robot Atomico,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
133,1297700,Cross of Auria - Founder's Pack I,Hardytier,,n/a,"0 .. 20,000","['Indie', 'RPG']",n/a,$0.00 
134,1297720,Starstruck: Prologue,"Createdelic, LLC","Createdelic, LLC",n/a,"0 .. 20,000","['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']","['Free to Play', 'Adventure', 'Indie', 'Casual', 'RPG', 'Rhythm', 'Cute', 'Music', 'Surreal', 'Sandbox', 'Time Travel', 'Story Rich', 'Great Soundtrack', 'Controller', 'Difficult']",$0.00 
135,1297730,Prison Ball - Auto Play All Day! Full AI Add On,ZaxtorGameS,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']",n/a,$1.99 
136,1297770,Teach the world to write Chinese characters,映象中国,映象中国,n/a,"0 .. 20,000","['Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'in Early Access']","['Casual', 'Indie', 'Simulation', 'RPG', 'Sports', 'Strategy']",$0.49 
