,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
25,300,Day of Defeat: Source,Valve,Valve,80%,"5,000,000 .. 10,000,000",['Action'],"['FPS', 'World War II', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'Military', 'War', 'First-Person', 'Historical', 'Class-Based', 'Classic', 'Tactical', 'Realistic', 'Online Co-Op', 'Strategy', 'Gore', 'Massively Multiplayer', 'Simulation', 'Comedy']",$9.99 
26,304,Day of Defeat: Source Press Review,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
27,310,Source 2007 Dedicated Server,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
28,320,Half-Life 2: Deathmatch,Valve,Valve,n/a,"10,000,000 .. 20,000,000",['Action'],"['Action', 'FPS', 'Multiplayer', 'Shooter', 'First-Person', 'Sci-fi', 'Physics', 'Competitive', 'Funny', 'Co-op', 'Old School', 'PvP', 'Arena Shooter', 'Atmospheric', 'Moddable', 'Adventure', 'Great Soundtrack', 'Singleplayer', 'Online Co-Op', 'Puzzle']",$4.99 
29,340,Half-Life 2: Lost Coast,Valve,Valve,n/a,"10,000,000 .. 20,000,000",['Action'],"['FPS', 'Action', 'Singleplayer', 'First-Person', 'Sci-fi', 'Shooter', 'Short', 'Aliens', 'Dystopian ', 'Classic', 'Adventure', 'Futuristic', 'Benchmark', 'Atmospheric', 'Silent Protagonist', 'Free to Play', 'Multiplayer', 'Post-apocalyptic', 'Story Rich', 'Great Soundtrack']",$0.00 
30,360,Half-Life Deathmatch: Source,Valve,Valve,n/a,"10,000,000 .. 20,000,000",['Action'],"['Action', 'FPS', 'Multiplayer', 'Shooter', 'Sci-fi', 'First-Person', 'Classic', 'Remake', 'Adventure', 'Horror', 'Fast-Paced', 'Competitive', 'Atmospheric', 'Singleplayer']",$9.99 
31,364,HL1:MP Linux client,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
32,380,Half-Life 2: Episode One,Valve,Valve,87%,"5,000,000 .. 10,000,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Story Rich', 'First-Person', 'Shooter', 'Classic', 'Dystopian ', 'Adventure', 'Aliens', 'Zombies', 'Episodic', 'Atmospheric', 'Great Soundtrack', 'Silent Protagonist', 'Short', 'Puzzle', 'Cinematic', 'Moddable']",$7.99 
33,400,Portal,Valve,Valve,90%,"5,000,000 .. 10,000,000",['Action'],"['Puzzle', 'Puzzle-Platformer', '3D Platformer', 'First-Person', 'Singleplayer', 'Sci-fi', 'Comedy', 'Female Protagonist', 'Action', 'Funny', 'Physics', 'Story Rich', 'Platformer', 'Classic', 'Science', 'FPS', 'Atmospheric', 'Short', 'Adventure', 'Dark Humor']",$9.99 
34,410,Portal: First Slice,Valve,Valve,90%,"0 .. 20,000",['Action'],"['Puzzle', 'First-Person', 'Singleplayer', 'Sci-fi', 'Comedy', 'Female Protagonist', 'Funny', 'Physics', 'Action', 'Story Rich', 'Platformer', 'Classic', 'Science', 'FPS', 'Atmospheric', 'Short', 'Masterpiece', 'Adventure', 'Dark Humor', 'Great Soundtrack']",$0.00 
35,420,Half-Life 2: Episode Two,Valve,Valve,90%,"5,000,000 .. 10,000,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Story Rich', 'First-Person', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'Silent Protagonist', 'Great Soundtrack', 'Dystopian ', 'Post-apocalyptic', 'Episodic', 'Puzzle', 'Horror', 'Multiplayer']",$7.99 
36,440,Team Fortress 2,Valve,Valve,92%,"50,000,000 .. 100,000,000","['Action', 'Free to Play']","['Free to Play', 'Hero Shooter', 'Multiplayer', 'FPS', 'Shooter', 'Action', 'Class-Based', 'Team-Based', 'Funny', 'First-Person', 'Online Co-Op', 'Cartoony', 'Competitive', 'Trading', 'Co-op', 'Comedy', 'Robots', 'Tactical', 'Cartoon', 'Crafting']",$0.00 
37,456,Team Fortress 2 - Summer 2012 Community Bundle DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
38,457,Team Fortress 2 - Summer 2012 Sale Bundle DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
39,458,Team Fortress 2 - Summer 2011 DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
40,459,Team Fortress 2 - Premium DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
41,480,Spacewar,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
42,500,Left 4 Dead,Valve,Valve,89%,"5,000,000 .. 10,000,000",['Action'],"['Zombies', 'Co-op', 'Multiplayer', 'FPS', 'Action', 'Shooter', 'Online Co-Op', 'Horror', 'Team-Based', 'Survival', 'First-Person', 'Post-apocalyptic', 'Singleplayer', 'Atmospheric', 'Adventure', 'Tactical', 'Moddable', 'Competitive', 'Replay Value', 'Female Protagonist']",$9.99 
43,510,Left 4 Dead Dedicated Server,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
44,513,Left 4 Dead Authoring Tools,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
45,520,Team Fortress 2 Beta,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
46,530,Left 4 Dead Demo,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
47,540,Left 4 Dead Demo Dedicated Server,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
48,550,Left 4 Dead 2,Valve,Valve,89%,"20,000,000 .. 50,000,000",['Action'],"['Zombies', 'Co-op', 'FPS', 'Multiplayer', 'Shooter', 'Action', 'Online Co-Op', 'Survival', 'Horror', 'First-Person', 'Gore', 'Team-Based', 'Survival Horror', 'Moddable', 'Post-apocalyptic', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Replay Value', 'Tactical']",$9.99 
49,560,Left 4 Dead 2 Dedicated Server,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
50,563,Left 4 Dead 2 Authoring Tools,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
51,564,Left 4 Dead 2 Add-on Support,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
52,565,Left 4 Dead 2 Preorder DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
53,570,Dota 2,Valve,Valve,90%,"100,000,000 .. 200,000,000","['Action', 'Free to Play', 'Strategy']","['Free to Play', 'MOBA', 'Multiplayer', 'Strategy', 'e-sports', 'Team-Based', 'Competitive', 'Action', 'Online Co-Op', 'PvP', 'Difficult', 'Co-op', 'RTS', 'Tower Defense', 'RPG', 'Fantasy', 'Character Customization', 'Replay Value', 'Action RPG', 'Simulation']",$0.00 
54,575,Dota 2 - English Depot,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
55,576,Dota 2 - SteelSeries DLC ,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
56,581,Dota 2 - Murrissey the Smeevil,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
57,582,Dota 2 - Lockjaw the Boxhound,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
58,583,Dota 2 - Drodo the Druffin,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
59,584,Dota 2 - Inflatable Donkey Courier,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
60,585,Dota 2 - Plush Donkey Courier,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
61,586,Dota 2 - International Axe,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
62,590,Left 4 Dead 2 Demo,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
63,620,Portal 2,Valve,Valve,95%,"10,000,000 .. 20,000,000","['Action', 'Adventure']","['Platformer', 'Dark Humor', 'Puzzle-Platformer', 'First-Person', 'Puzzle', 'Story Rich', 'Female Protagonist', '3D Platformer', 'Funny', 'Action-Adventure', 'FPS', 'Action', 'Physics', 'Level Editor', 'Co-op', 'Sci-fi', 'Science', 'Atmospheric', 'Comedy', 'Adventure']",$9.99 
64,629,Portal 2 Authoring Tools - Beta,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
65,630,Alien Swarm,Valve,Valve,77%,"2,000,000 .. 5,000,000",['Action'],"['Free to Play', 'Co-op', 'Action', 'Multiplayer', 'Online Co-Op', 'Aliens', 'Shooter', 'Sci-fi', 'Top-Down', 'Top-Down Shooter', 'Survival', 'Third Person', 'Class-Based', 'PvE', 'Team-Based', 'Third-Person Shooter', 'Moddable', 'Singleplayer', 'Adventure', 'Strategy']",$0.00 
66,635,Alien Swarm Dedicated Server,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
67,640,Alien Swarm - SDK,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
68,644,Portal 2 Publishing Tool,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
69,650,Portal 2 - Gamestop PS3 DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
70,651,Portal 2 - Bot Paint Job DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
71,652,Portal 2 - Bot Roll Cage DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
72,653,Portal 2 - Bot Antenna Topper DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
73,654,Portal 2 - Summer 2011 DLC,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
74,659,Portal 2,Valve,Valve,95%,"0 .. 20,000","['Action', 'Adventure']","['Puzzle', 'Co-op', 'First-Person', 'Sci-fi', 'Comedy', 'Singleplayer', 'Online Co-Op', 'Funny', 'Adventure', 'Science', 'Female Protagonist', 'Story Rich', 'Action', 'Multiplayer', 'Atmospheric', 'Masterpiece', 'Local Co-Op', 'FPS', 'Strategy', 'Space']",$19.99 
75,660,Portal 2 Sixense MotionPack DLC,Sixense Studios,Sixense Entertainment,n/a,"0 .. 20,000",[''],"['Puzzle', 'Co-op']",$0.00 
76,669,Portal 2 - Sixense Motion Preorder,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
77,730,Counter-Strike: Global Offensive,Valve,Valve,83%,"100,000,000 .. 200,000,000","['Action', 'Free to Play']","['FPS', 'Shooter', 'Multiplayer', 'Competitive', 'Action', 'Team-Based', 'e-sports', 'Tactical', 'First-Person', 'PvP', 'Online Co-Op', 'Co-op', 'Strategy', 'Military', 'War', 'Difficult', 'Trading', 'Realistic', 'Fast-Paced', 'Moddable']",$0.00 
78,740,Counter-Strike Global Offensive - Dedicated Server,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
79,745,Counter-Strike: Global Offensive - SDK,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
80,753,Steam Community Items,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
81,754,Steam Economy,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
82,755,Steam Achievements,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
83,756,Steam Big Picture,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
84,760,Steam Screenshots,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
85,761,Steam Cloud - Videos,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
86,764,Steam Cloud - User Logs,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
87,765,Greenlight,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
88,767,Steam Artwork,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
89,852,ValveTestApp852,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
90,854,ValveTestApp854,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
91,900,Zombie Movie,2chums,,n/a,"0 .. 20,000",['Indie'],n/a,$0.00 
92,901,Day of Defeat: Prelude to Victory,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'World War II', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'Military', 'War', 'First-Person', 'Historical', 'Class-Based', 'Classic', 'Tactical', 'Realistic', 'Online Co-Op', 'Strategy', 'Gore', 'Massively Multiplayer', 'Simulation', 'Comedy']",$0.00 
93,902,Dangerous Waters Trailer,Sonalysts,Strategy First,n/a,"0 .. 20,000",['Strategy'],"['Strategy', 'Simulation', 'Naval', 'Multiplayer']",$0.00 
94,903,Darwinia Trailer,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
95,904,Half-Life 2 Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Classic', 'Singleplayer', 'Masterpiece', 'Story Rich', 'Shooter', 'First-Person', 'Adventure', 'Dystopian ', 'Atmospheric', 'Zombies', 'Silent Protagonist', 'Aliens', 'Physics', 'Great Soundtrack', 'Puzzle', 'Multiplayer', 'Horror']",$0.00 
96,905,Half-Life 2: Episode One Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Story Rich', 'First-Person', 'Shooter', 'Classic', 'Dystopian ', 'Adventure', 'Zombies', 'Aliens', 'Episodic', 'Atmospheric', 'Great Soundtrack', 'Silent Protagonist', 'Short', 'Masterpiece', 'Puzzle', 'Cinematic']",$0.00 
97,906,Rag Doll Kung Fu Trailer,Mark Healey,Valve,n/a,"0 .. 20,000",['Indie'],"['Indie', 'Fighting', 'Multiplayer']",$0.00 
98,907,Red Orchestra Trailer,Tripwire Interactive,Tripwire Interactive,n/a,"0 .. 20,000",['Action'],"['World War II', 'Action', 'FPS', 'Realistic', 'Multiplayer', 'Shooter', 'Singleplayer', 'War', 'Tactical', 'Military', 'Simulation', 'Historical', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric', 'Masterpiece', 'First-Person']",$0.00 
99,908,Shadowgrounds Trailer,Frozenbyte,Frozenbyte,n/a,"0 .. 20,000",['Action'],"['Action', 'Sci-fi', 'Top-Down Shooter', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Aliens', 'Co-op', 'Top-Down', 'Horror', 'Isometric', 'Adventure', 'Twin Stick Shooter', 'Gore', 'Multiplayer', 'Indie']",$0.00 
100,909,SiN Episode 1: Emergence Trailer,Ritual Entertainment,,n/a,"0 .. 20,000",['Action'],n/a,$0.00 
101,912,HL2:EP1 Launch Teaser 1,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Story Rich', 'First-Person', 'Shooter', 'Classic', 'Dystopian ', 'Adventure', 'Zombies', 'Aliens', 'Episodic', 'Atmospheric', 'Great Soundtrack', 'Silent Protagonist', 'Short', 'Masterpiece', 'Puzzle', 'Cinematic']",$0.00 
102,913,HL2:EP1 Launch Teaser 2,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'First-Person', 'Story Rich', 'Shooter', 'Classic', 'Adventure', 'Dystopian ', 'Aliens', 'Zombies', 'Episodic', 'Atmospheric', 'Great Soundtrack', 'Short', 'Silent Protagonist', 'Puzzle', 'Cinematic', 'Moddable']",$0.00 
103,914,HL2:EP1 Launch Teaser 3,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Story Rich', 'First-Person', 'Shooter', 'Classic', 'Dystopian ', 'Adventure', 'Zombies', 'Aliens', 'Episodic', 'Atmospheric', 'Great Soundtrack', 'Silent Protagonist', 'Short', 'Masterpiece', 'Puzzle', 'Cinematic']",$0.00 
104,915,HL2:EP1 Launch Teaser 4,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Story Rich', 'First-Person', 'Shooter', 'Classic', 'Dystopian ', 'Adventure', 'Zombies', 'Aliens', 'Episodic', 'Atmospheric', 'Great Soundtrack', 'Silent Protagonist', 'Short', 'Masterpiece', 'Puzzle', 'Cinematic']",$0.00 
105,916,Half-Life 2: Episode Two Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'First-Person', 'Story Rich', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'Silent Protagonist', 'Great Soundtrack', 'Dystopian ', 'Post-apocalyptic', 'Episodic', 'Puzzle', 'Horror', 'Multiplayer']",$0.00 
106,917,Day of Defeat: Jagd Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'World War II', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'Military', 'War', 'First-Person', 'Historical', 'Class-Based', 'Classic', 'Tactical', 'Realistic', 'Online Co-Op', 'Strategy', 'Gore', 'Massively Multiplayer', 'Simulation', 'Comedy']",$0.00 
107,918,Day of Defeat: Colmar Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'World War II', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'Military', 'War', 'First-Person', 'Historical', 'Class-Based', 'Classic', 'Tactical', 'Realistic', 'Online Co-Op', 'Strategy', 'Gore', 'Massively Multiplayer', 'Simulation', 'Comedy']",$0.00 
108,919,Dark Messiah: Warrior,Arkane Studios,Ubisoft,n/a,"0 .. 20,000",['RPG'],"['RPG', 'First-Person', 'Action', 'Fantasy', 'Adventure', 'Dark Fantasy', 'Swordplay', 'Magic', 'Classic', 'Masterpiece', 'Stealth', 'Multiple Endings', 'Singleplayer', 'Story Rich', 'Medieval', 'Atmospheric', 'Action RPG', 'Gore', 'Hack and Slash', 'Multiplayer']",$0.00 
109,920,Dark Messiah: Assassin,Arkane Studios,Ubisoft,n/a,"0 .. 20,000",['RPG'],"['RPG', 'First-Person', 'Action', 'Fantasy', 'Adventure', 'Dark Fantasy', 'Swordplay', 'Magic', 'Classic', 'Masterpiece', 'Stealth', 'Multiple Endings', 'Singleplayer', 'Story Rich', 'Medieval', 'Atmospheric', 'Action RPG', 'Gore', 'Hack and Slash', 'Multiplayer']",$0.00 
110,921,Dark Messiah: Wizard,Arkane Studios,Ubisoft,n/a,"0 .. 20,000",['RPG'],"['RPG', 'First-Person', 'Action', 'Fantasy', 'Adventure', 'Dark Fantasy', 'Swordplay', 'Magic', 'Classic', 'Masterpiece', 'Stealth', 'Multiple Endings', 'Singleplayer', 'Story Rich', 'Medieval', 'Atmospheric', 'Action RPG', 'Gore', 'Hack and Slash', 'Multiplayer']",$0.00 
111,922,Portal Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['Puzzle', 'First-Person', 'Singleplayer', 'Sci-fi', 'Comedy', 'Female Protagonist', 'Funny', 'Physics', 'Action', 'Story Rich', 'Platformer', 'Classic', 'Science', 'FPS', 'Atmospheric', 'Short', 'Masterpiece', 'Adventure', 'Dark Humor', 'Great Soundtrack']",$0.00 
112,923,Team Fortress 2 Trailer,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['Free to Play', 'Multiplayer', 'FPS', 'Shooter', 'Action', 'Class-Based', 'Team-Based', 'Funny', 'First-Person', 'Online Co-Op', 'Competitive', 'Cartoony', 'Trading', 'Co-op', 'Comedy', 'Robots', 'Tactical', 'Cartoon', 'Crafting', 'Moddable']",$0.00 
113,924,Red Orchestra Infantry Tutorial,Tripwire Interactive,Tripwire Interactive,n/a,"0 .. 20,000",['Action'],"['World War II', 'Action', 'FPS', 'Realistic', 'Multiplayer', 'Shooter', 'Singleplayer', 'War', 'Tactical', 'Military', 'Simulation', 'Historical', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric', 'Masterpiece', 'First-Person']",$0.00 
114,925,Red Orchestra Vehicle Tutorial,Tripwire Interactive,Tripwire Interactive,n/a,"0 .. 20,000",['Action'],"['World War II', 'Action', 'FPS', 'Realistic', 'Multiplayer', 'Shooter', 'Singleplayer', 'War', 'Tactical', 'Military', 'Simulation', 'Historical', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric', 'Masterpiece', 'First-Person']",$0.00 
115,926,Red Orchestra Lyes Krovy Trailer,Tripwire Interactive,Tripwire Interactive,n/a,"0 .. 20,000",['Action'],"['World War II', 'Action', 'FPS', 'Realistic', 'Multiplayer', 'Shooter', 'Singleplayer', 'War', 'Tactical', 'Military', 'Simulation', 'Historical', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric', 'Masterpiece', 'First-Person']",$0.00 
116,927,GTI Racing Trailer,Techland,Topware Interactive,n/a,"0 .. 20,000",['Racing'],n/a,$0.00 
117,928,SourceForts Trailer,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
118,929,Uplink Trailer,Introversion,Introversion Software,n/a,"0 .. 20,000",['Indie'],"['Hacking', 'Indie', 'Strategy', 'Singleplayer', 'Cyberpunk', 'Great Soundtrack', 'Simulation', 'Classic', 'Sci-fi', '2D', 'Real-Time with Pause', 'Experimental', 'Story Rich', 'Atmospheric', 'Addictive', 'Rogue-like', 'Perma Death', 'Puzzle']",$0.00 
119,930,Half-Life 2: Episode Two Trailer 2,Valve,Valve,n/a,"0 .. 20,000",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Story Rich', 'First-Person', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'Silent Protagonist', 'Great Soundtrack', 'Dystopian ', 'Masterpiece', 'Post-apocalyptic', 'Episodic', 'Puzzle', 'Horror']",$0.00 
