,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
20,383530,Vortex,Displace Media,Displace Media,n/a,"0 .. 20,000","['Action', 'Indie']","['Indie', 'Action', 'Local Multiplayer', 'Split Screen', '4 Player Local', ""Shoot 'Em Up"", 'Bullet Hell', 'Controller', 'Retro', 'Space', 'Competitive', 'Physics', 'Top-Down', 'Shooter', 'Sci-fi', 'Top-Down Shooter']",$4.99 
21,383540,Metro Warp,Another Yeti,Another Yeti,n/a,"20,000 .. 50,000","['Casual', 'Indie', 'Strategy']","['Indie', 'Strategy', 'Casual', 'Puzzle']",$4.99 
22,383560,Squarelands,Oryon Entertainment,Oryon Entertainment,n/a,"20,000 .. 50,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Sandbox', 'Survival']",$3.99 
23,383570,Streets of Fury EX Demo,Guard Crush Games,Guard Crush Games,n/a,"0 .. 20,000","['Action', 'Indie']","['Action', 'Indie']",$0.00 
24,383580,Flesh Eaters,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.,n/a,"100,000 .. 200,000","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'in Early Access']","['Indie', 'Action', 'RPG', 'Adventure', 'Zombies', 'Simulation', 'Early Access', 'Survival', 'Retro', 'RTS', 'Top-Down', 'Tactical', 'Tactical RPG', 'Sandbox', 'Survival Horror', 'Real Time Tactics', 'Pixel Graphics', 'Strategy', '2D', 'Horror']",$1.99 
25,383590,Expert Rifleman - Reloaded,BattleByte,BattleByte,n/a,"0 .. 20,000",['Simulation'],['Simulation'],$14.99 
26,383600,Sea of Stars - Soundtrack,Digital Eel,,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$4.99 
27,383610,Yargis - Soundtrack / Artwork,PlazSoft,PlazSoft,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Strategy', 'Adventure', 'Casual', 'Action', 'Indie', 'Simulation']",$4.99 
28,383620,Flight Unlimited Las Vegas,Flight Systems LLC,Flight Systems LLC,n/a,"0 .. 20,000","['Racing', 'Simulation']","['Simulation', 'Racing', 'Open World', 'Flight', 'Singleplayer', 'Family Friendly', 'Casual']",$2.99 
29,383630,SEEP Universe,SEEP,SEEP,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Adventure', 'Action', 'Indie', 'Platformer', 'Retro', 'Arcade', '2D', 'Pixel Graphics', 'Puzzle-Platformer', 'Singleplayer', 'Classic', 'Funny', 'Puzzle', '1980s', 'Precision Platformer', ""1990's""]",$2.99 
30,383660,Deluxe Upgrade for Shadowrun Chronicles,Cliffhanger Productions,THQ Nordic,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']","['RPG', 'Strategy', 'Indie']",$19.99 
31,383670,Deadlands Noir - That Old Time Religion,"SmiteWorks USA, LLC","SmiteWorks USA, LLC",n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Indie', 'Visual Novel', 'Choose Your Own Adventure', 'Noir', 'Story Rich', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Soundtrack', 'Zombies', 'Demons', 'Werewolves', 'Alternate History']",$0.99 
32,383680,Void & Meddler - Soundtrack Ep. 1,no CVT,Mi-Clos Studio,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie']",$8.99 
33,383690,Mu Complex,studiocime,studiocime,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Indie', 'Adventure', 'Hacking', 'Puzzle', 'Programming']",$8.99 
34,383700,Boneless Zombie,Zoo Corporation,Zoo Corporation,n/a,"0 .. 20,000","['Action', 'Casual']","['Casual', 'Action', 'Zombies']",$4.99 
35,383710,Princess Kaguya: Legend of the Moon Warrior,Zoo Corporation,Zoo Corporation,n/a,"0 .. 20,000",['Action'],"['Action', ""Beat 'em up"", 'Female Protagonist', 'Anime']",$10.99 
36,383720,Swords & Crossbones: An Epic Pirate Story,Epic Devs LLC,Epic Devs LLC,n/a,"0 .. 20,000","['Adventure', 'RPG', 'Simulation', 'Strategy']","['RPG', 'Strategy', 'Simulation', 'Adventure', 'Pirates']",$4.99 
37,383730,RPG Maker 2000,Gotcha Gotcha Games,Degica,n/a,"0 .. 20,000",['Web Publishing'],"['Game Development', 'Web Publishing', 'RPGMaker', 'RPG', 'Anime', 'Software']",$24.99 
38,383740,Marble Age: Remastered,Clarus Victoria,Clarus Victoria,n/a,"0 .. 20,000","['Indie', 'Simulation', 'Strategy']","['Indie', 'Strategy', 'Simulation', 'Singleplayer', 'Survival', 'Casual', 'Difficult', 'Building', '2D', 'Turn-Based', 'Historical', 'Management', 'Turn-Based Strategy', 'City Builder', 'Economy', 'Resource Management', '4X', 'Education', 'Time Management', 'Colony Sim']",$9.99 
39,383750,Funk of Titans,A Crowd of Monsters,Merge Games,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual']","['Casual', 'Action', 'Adventure', 'Platformer', 'Runner']",$6.99 
40,383760,War Thunder - Defenders Advanced Pack,Gaijin Entertainment,Gaijin Entertainment,n/a,"0 .. 20,000","['Free to Play', 'Massively Multiplayer', 'Simulation']",n/a,$17.99 
41,383780,Judgement,Nathan Archer,Newfa Games,n/a,"0 .. 20,000",['Adventure'],"['Adventure', 'Demons', 'Story Rich', 'RPG', 'Zombies', 'Indie', 'Choose Your Own Adventure', 'Dark']",$4.99 
42,383790,The Ship: Remasted,Blazing Griffin,Blazing Griffin,n/a,"50,000 .. 100,000","['Action', 'Indie', 'in Early Access']","['Action', 'Multiplayer', 'Indie', 'Remake', 'First-Person', 'Early Access', 'Atmospheric', 'Stealth', 'Stylized', 'Memes', 'Mystery', 'Comedy', 'Replay Value', 'Funny', 'Survival', 'Horror', 'Political', 'Politics']",$9.99 
43,383800,Close Order,Raconteur Games,Raconteur Games,n/a,"20,000 .. 50,000","['Action', 'Indie', 'in Early Access']","['Indie', 'Action', 'Bullet Hell', ""Shoot 'Em Up""]",$4.99 
44,383810,Doomed'n Damned,Arc-gen,Arc-gen,n/a,"0 .. 20,000","['Action', 'Indie']","['Action', 'Indie', 'Platformer']",$5.99 
45,383840,Nimbatus - The Space Drone Constructor,Stray Fawn Studio,Stray Fawn Studio,n/a,"50,000 .. 100,000","['Action', 'Indie', 'Simulation', 'in Early Access']","['Space Sim', 'Building', 'Physics', 'Sandbox', 'Logic', 'Programming', 'Automation', 'Rogue-lite', 'Destruction', '2D', 'Science', 'Space', 'Survival', 'Mining', 'Top-Down Shooter', 'Vehicular Combat', 'Sci-fi', 'Procedural Generation', 'Asynchronous Multiplayer', 'Simulation']",$19.99 
46,383850,Radio Runner,Haroun Bouchrit,Haroun Bouchrit,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']",n/a,$4.99 
47,383860,Area-X - Extra Gallery,Zeiva Inc,,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'Simulation']","['Adventure', 'Indie', 'Casual', 'Simulation', 'Nonlinear', 'Colorful', 'Female Protagonist', 'Choose Your Own Adventure', 'Dating Sim', 'Detective', 'Choices Matter', 'Anime', 'Multiple Endings', 'Dark', 'Free to Play', 'Minigames', 'Dystopian ', 'Interactive Fiction', 'Mystery', 'Fantasy']",$0.00 
48,383870,Firewatch,Campo Santo,Panic,81%,"1,000,000 .. 2,000,000","['Adventure', 'Indie']","['Adventure', 'Atmospheric', 'Story Rich', 'Walking Simulator', 'Mystery', 'First-Person', 'Singleplayer', 'Exploration', 'Open World', 'Indie', 'Great Soundtrack', 'Short', 'Comedy', 'Funny', 'Drama', 'Colorful', 'Mature', 'Thriller', 'Horror', 'Casual']",$19.99 
49,383900,Football Manager 2016 In-Game Editor,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$5.49 
50,383901,Football Manager 2016 Touch Mode - No Loan Restrictions,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$0.99 
51,383902,Football Manager 2016 Touch Mode - No Transfer Windows,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$0.99 
52,383903,Football Manager 2016 Touch Mode - No Sacking,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$4.99 
53,383904,Football Manager 2016 Touch Mode - National Management,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$1.59 
54,383905,Football Manager 2016 Touch Mode - Board-Override,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$1.59 
55,383906,Football Manager 2016 Touch Mode - No Work Permits,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$1.59 
56,383907,Football Manager 2016 Touch Mode - Son Generated,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$2.99 
57,383908,Football Manager 2016 Touch Mode - All Players Interested,Sports Interactive,SEGA,n/a,"0 .. 20,000",['Sports'],n/a,$1.59 
58,383909,Football Manager 2016 Touch Mode - Foreign Influx,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$1.59 
59,383910,Football Manager 2016 Touch Mode - Unlimited Scouting,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$0.99 
60,383911,Football Manager 2016 Touch Mode - Attribute Masking,Sports Interactive,SEGA,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$0.99 
61,383920,Grail to the Thief Demo,For All To Play,For All To Play,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual']",$0.00 
62,383930,Doorways: Holy Mountains of Flesh,Saibot Studios,Saibot Studios,n/a,"50,000 .. 100,000","['Action', 'Adventure', 'Indie', 'in Early Access']","['Horror', 'Adventure', 'Action', 'Indie', 'Lovecraftian', 'Gore', 'Survival Horror', 'Demons', 'Psychological Horror', 'First-Person', 'Difficult', 'Survival', 'Early Access', 'Singleplayer', 'Dark', 'Third Person', 'Story Rich', 'Mature', '3D Platformer', 'Walking Simulator']",$19.99 
63,383940,Steam Marines 2,Worthless Bums,Worthless Bums,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy', 'Early Access']","['Indie', 'Strategy', 'Early Access', 'RPG', 'Sci-fi', 'Singleplayer', 'Tactical RPG', 'Perma Death']",$24.99 
64,383950,League of Mermaids,Alder Games,Legacy Games,n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Puzzle', 'Adventure', 'Indie', 'Match 3']",$6.99 
65,383960,Machina of the Planet Tree -Planet Ruler-,Denneko Yuugi,Sekai Project,n/a,"20,000 .. 50,000","['Indie', 'RPG']","['JRPG', 'Visual Novel', 'Turn-Based', 'Party-Based RPG', 'Strategy', 'RPG', '2D', 'Cute', 'Story Rich', 'Anime', 'Fantasy', 'Sci-fi', 'Magic', 'Adventure', 'Singleplayer', 'Indie', 'RPGMaker', 'Great Soundtrack', 'Side Scroller', 'Card Game']",$12.99 
66,383980,Rivals of Aether,Dan Fornace,Dan Fornace,n/a,"500,000 .. 1,000,000","['Indie', 'in Early Access']","['Fighting', '2D Fighter', 'Multiplayer', 'Pixel Graphics', 'Indie', 'Local Multiplayer', 'Competitive', 'Great Soundtrack', '2D', '4 Player Local', 'Platformer', 'Action', 'Arcade', 'Games Workshop', 'Controller', 'Singleplayer', ""Beat 'em up"", 'Early Access', 'Retro', 'GameMaker']",$29.99 
67,383990,Battle Fantasia -Revised Edition- Original Soundtrack,Arc System Works,,n/a,"0 .. 20,000",['Action'],"['Action', 'Soundtrack']",$0.00 
68,384000,Cross of the Dutchman,Triangle Studios,Triangle Studios,59%,"20,000 .. 50,000","['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie', 'Atmospheric', 'Singleplayer', 'Action RPG', 'Action-Adventure', 'Top-Down', 'Story Rich', 'Casual', 'Colorful', 'Hand-drawn', 'Great Soundtrack', 'Hack and Slash', 'Historical', 'RPG']",$8.99 
69,384010,Castles,Whootgames,BadLand Publishing,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Casual', 'Indie', 'Action', 'Puzzle', 'Local Co-Op', 'Colorful', 'Singleplayer']",$2.99 
70,384020,PAYDAY 2: Yakuza Character Pack,OVERKILL - a Starbreeze Studio.,505 Games,n/a,"0 .. 20,000","['Action', 'RPG']","['Action', 'RPG', 'FPS']",$0.00 
71,384021,PAYDAY 2: Gage Ninja Pack,OVERKILL - a Starbreeze Studio.,505 Games,n/a,"0 .. 20,000","['Action', 'RPG']","['Action', 'RPG', 'Ninja', 'FPS', 'Co-op', 'Multiplayer']",$0.00 
72,384030,Florensia,AHA Entertainment,Giiku Games,n/a,"200,000 .. 500,000","['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Anime', 'MMORPG', 'PvP', 'RPG', 'JRPG', 'Massively Multiplayer', 'Adventure', 'Fantasy', 'Open World', 'Multiplayer', 'Action', 'Cute', 'CRPG', '3D', 'Class-Based', 'Character Customization', 'Singleplayer', 'Naval', '3D Fighter']",$0.00 
73,384040,Impulse Revolution,Mandlebar,Mandlebar,n/a,"0 .. 20,000","['Casual', 'Indie', 'Racing']","['Indie', 'Casual', 'Racing', '4 Player Local', 'Local Multiplayer', 'Physics']",$6.99 
74,384050,Chime Sharp Demo,Twistplay,Chilled Mouse,85%,"0 .. 20,000",['Casual'],"['Casual', 'Puzzle', 'Music']",$0.00 
75,384060,Devouring Stars - Soundtrack,Nerial,BulkyPix,n/a,"0 .. 20,000","['Indie', 'Strategy']",n/a,$3.99 
76,384080,Industry Manager: Future Technologies,astragon Entertainment,astragon Entertainment,n/a,"0 .. 20,000",['Simulation'],"['Simulation', 'Realistic', 'Management', 'Open World', 'Economy']",$24.99 
77,384090,Sketch Tales,8D Studio,8D Studio,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Early Access', 'Adventure', 'Sandbox', 'Indie', 'Action', 'RPG', 'Open World', 'Action RPG', 'First-Person', 'Singleplayer']",$1 
78,384100,Slybots: Frantic Zone,Team ERROR,Mangatar Games,65%,"0 .. 20,000","['Action', 'Indie', 'in Early Access']","['Indie', 'Action', 'Local Multiplayer', '4 Player Local', 'Stealth', 'Shooter', 'Singleplayer', 'Robots', 'Competitive', 'Controller', 'Top-Down Shooter', 'Twin Stick Shooter', 'Arena Shooter', 'Great Soundtrack', 'Team-Based', 'Steam Machine', 'Early Access']",$6.99 
79,384110,Pathologic Classic HD,Ice-Pick Lodge,Good Shepherd Entertainment,76%,"100,000 .. 200,000","['Action', 'Adventure', 'Indie', 'RPG']","['Atmospheric', 'Story Rich', 'Survival', 'Horror', 'Psychological Horror', 'First-Person', 'RPG', 'Cult Classic', 'Dark', 'Adventure', 'Singleplayer', 'Indie', 'Great Soundtrack', 'Classic', 'Choices Matter', 'Action', 'Difficult', 'Open World', 'Mature', 'Lovecraftian']",$12.99 
80,384120,WonderCat Adventures,Obscure Cloud,Obscure Cloud,n/a,"20,000 .. 50,000","['Action', 'Casual', 'Indie']","['Action', 'Indie', 'Casual', 'Platformer']",$2.99 
81,384140,Battle of Empires : 1914-1918 - Season Pass,Great War Team,Best Way Soft,n/a,"0 .. 20,000","['Action', 'Indie', 'Strategy']",n/a,$12.74 
82,384150,TeraBlaster,Black Shell Games,,n/a,"50,000 .. 100,000","['Action', 'Casual', 'Indie']","['Indie', 'Action', 'Casual', 'Retro', ""Shoot 'Em Up""]",$0.00 
83,384170,The Soundtrack of Tremendous Corporation,Sebastian Krzyszkowiak,dosowisko.net,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Free to Play', 'Indie']","['Free to Play', 'Casual', 'Adventure', 'Indie', 'Great Soundtrack', 'Soundtrack', 'Funny', 'Hand-drawn', 'Point & Click', 'Singleplayer', 'Puzzle', 'Comedy']",$0.99 
84,384171,The Secret of Tremendous Corporation: DLC,Sebastian Krzyszkowiak,dosowisko.net,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Free to Play', 'Indie']","['Casual', 'Adventure', 'Indie', 'Free to Play', 'Comedy', 'Funny', 'Character Customization', 'Point & Click', 'Great Soundtrack', 'Singleplayer', 'Hand-drawn', 'Puzzle']",$1.29 
85,384180,Prominence Poker,Pipeworks Studio,505 Games,n/a,"500,000 .. 1,000,000","['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy', 'in Early Access']","['Card Game', 'Free to Play', 'Simulation', 'Strategy', 'Massively Multiplayer', 'Multiplayer', 'Gambling', 'Atmospheric', 'Early Access']",$0.00 
86,384190,ABZU,Giant Squid,505 Games,83%,"500,000 .. 1,000,000","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Relaxing', 'Atmospheric', 'Underwater', 'Exploration', 'Great Soundtrack', 'Adventure', 'Singleplayer', 'Casual', 'Colorful', 'Indie', 'Fantasy', 'Family Friendly', 'Beautiful', 'Short', 'Open World', 'Story Rich', 'Simulation', 'Third Person', 'Walking Simulator', 'Controller']",$19.99 
87,384200,Raging Justice,MakinGames Ltd,Team17 Digital Ltd,n/a,"0 .. 20,000","['Action', 'Indie']","['Indie', 'Action', 'Violent', ""Beat 'em up"", 'Arcade', 'Co-op', 'Controller', 'Retro']",$3.74 
88,384210,Quadle,Gamesare,Clickteam,n/a,"0 .. 20,000","['Casual', 'Strategy']","['Casual', 'Strategy', 'Puzzle']",$0.00 
89,384220,D4: David's Costume Full Unlock Key,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Adventure', 'Casual', 'Indie']",$1.99 
90,384221,D4: Forrest's Costume Full Unlock Key,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual']",$0.49 
91,384222,D4: Amanda's Costume Full Unlock Key,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual']",$0.99 
92,384223,D4: Olivia's Costume Full Unlock Key,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual']",$0.99 
93,384224,D4: David's Beard Full Unlock Key,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual']",$1.99 
94,384225,D4: Hand Cursor SetVol.1,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Adventure', 'Casual', 'Indie']",$2.99 
95,384226,D4: Hand Cursor SetVol.2,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Adventure', 'Casual', 'Indie']",$2.99 
96,384227,D4: Hand Cursor SetVol.3,Access Games,AGM PLAYISM,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Casual']",$2.99 
97,384240,Depth - S.T.E.V.E. Pack,Digital Confectioners,,n/a,"0 .. 20,000","['Action', 'Indie']","['Indie', 'Action']",$2.99 
98,384250,Super Rude Bear Resurrection,Alex Rose,Alex Rose Games,78%,"20,000 .. 50,000","['Action', 'Indie']","['Indie', 'Action', 'Precision Platformer', 'Difficult', 'Platformer', '2D', 'Side Scroller', 'Replay Value', 'Great Soundtrack', 'Time Attack', 'Fast-Paced']",$14.99 
99,384270,Super Galaxy Squadron Soundtrack,Psyche Studios,New Blood Interactive,n/a,"0 .. 20,000",['Indie'],n/a,$1.99 
100,384280,Mute Crimson+,Iced Lizard Games,Iced Lizard Games,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure', 'Platformer', 'Retro', 'Pixel Graphics', 'Blood', 'Ninja', '2D', 'Singleplayer', 'Side Scroller', 'Demons', 'Difficult']",$4.99 
101,384300,CPUCores :: Maximize Your FPS,"StartupTim, LLC","StartupTim, LLC",n/a,"500,000 .. 1,000,000","['Design & Illustration', 'Utilities']","['Utilities', 'Software', 'Singleplayer', 'Design & Illustration', 'Gaming', 'Hardware', 'FPS', 'Action', 'Indie', 'Mod', 'Casual', 'Mouse only', 'Epic', 'VR', 'RPG', 'Atmospheric']",$14.99 
102,384310,Dead In Bermuda,CCCP,Dear Villagers,n/a,"20,000 .. 50,000","['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Survival', 'Simulation', 'Strategy', 'Indie', 'RPG', 'Adventure', 'Management', 'Crafting', 'Singleplayer', 'Casual', 'Resource Management']",$14.99 
103,384330,PolyRace,BinaryDream,Plug In Digital,n/a,"0 .. 20,000","['Indie', 'Racing']","['Racing', 'Indie', 'Procedural Generation']",$0.00 
104,384340,Wind of Luck: Arena - Mediterranean Captain pack,Trazzy Entertainment,Trazzy Entertainment,n/a,"0 .. 20,000","['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']","['Action', 'Massively Multiplayer', 'Indie', 'Simulation', 'Free to Play', 'Open World', 'Medieval', 'War', 'Shooter', 'FPS']",$0.00 
105,384350,Coffin Dodgers Demo,Milky Tea Studios,Milky Tea Studios,n/a,"0 .. 20,000","['Action', 'Casual', 'Racing']","['Action', 'Racing', 'Casual']",$0.00 
106,384360,Fingered,Edmund McMillen,Edmund McMillen,n/a,"50,000 .. 100,000","['Casual', 'Indie']","['Indie', 'Casual', 'Detective', 'Funny', 'Puzzle', 'Singleplayer', '2D']",$1.87 
107,384370,Pinball FX2 - Marvel's Ant-Man,Zen Studios,,n/a,"0 .. 20,000","['Casual', 'Simulation']",n/a,$2.99 
108,384380,Blues and Bullets - Episode 2,A Crowd of Monsters,A Crowd of Monsters,n/a,"0 .. 20,000",['Adventure'],['Adventure'],$4.99 
109,384410,Prompt - Soundtrack,Peter Gutenko,,n/a,"0 .. 20,000",['Indie'],['Indie'],$0.00 
110,384420,Creature Factory 2,Blender Institute,Blender Institute,n/a,"0 .. 20,000",[''],"['Tutorial', 'Gaming', 'Game Development']",$9.99 
111,384421,CF-1-02 First Steps - A Quick Concept,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
112,384422,CF-1-03 First Steps - Base Mesh,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
113,384423,CF-2-01 Sculpting - Multires,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
114,384424,CF-2-02 Sculpting - Dynamic Topology,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
115,384425,CF-2-03 Sculpting - Hands and Feet,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
116,384426,CF-3-01 Retopology - Get Started,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
