,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
83,1024080,The Scuttle,Foulball Hangover,Foulball Hangover,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']","['Action', 'Indie', 'Adventure', 'RPG', 'Action-Adventure', 'Top-Down Shooter', 'Open World', 'Singleplayer', 'Top-Down', 'Casual']",$0.99 
84,1024090,Magic Borderless - Donation Blue,Studio Christmas,,n/a,"0 .. 20,000",['Utilities'],n/a,$9.99 
85,1024100,Adventures of Isabelle Fine: Murder on Rails,Secret Forest Games,Secret Forest Games,n/a,"0 .. 20,000",['Adventure'],"['Adventure', 'Pixel Graphics', 'Singleplayer', 'Indie', 'Story Rich', '2D', 'Puzzle', 'Visual Novel', 'Sci-fi']",$0.99 
86,1024110,MudRunner - Old-timers DLC,Saber Interactive,Focus Home Interactive,n/a,"0 .. 20,000",['Simulation'],['Simulation'],$0.00 
87,1024150,Valentines Cafe,MyDreamForever_Old,MyDreamForever_Old,n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Indie']",$0.99 
88,1024160,Lord Winklebottom Investigates,Cave Monsters,Cave Monsters,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
89,1024210,Leowald,Myroid-Type Comics,Myroid-Type Comics,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie', 'Platformer', 'Female Protagonist', 'Funny', 'Story Rich', 'Singleplayer', 'Violent', 'Mature', 'Side Scroller', 'Difficult', 'Fantasy', 'Cute', 'Great Soundtrack', '2D']",$9.99 
90,1024220,Death Waves,SeedWall,SeedWall,n/a,"0 .. 20,000","['Action', 'Indie', 'Early Access']","['Action', 'Early Access', 'Indie', 'FPS', 'Zombies', 'Arena Shooter', 'Gore', 'Replay Value', 'Shooter', 'First-Person', 'Singleplayer', 'Violent', 'Arcade', 'Third-Person Shooter', 'Character Action Game', 'Third Person', 'Casual']",$0.99 
91,1024240,Ectolibrium Soundtrack,Blunt Weapon Damage,Void Calls,n/a,"0 .. 20,000",['Indie'],n/a,$2.99 
92,1024250,Firon,F8tality games,F8tality games,n/a,"0 .. 20,000","['Adventure', 'RPG']","['RPG', 'Adventure']",$0.00 
93,1024330,Bhavacakra Grace,Two Clusters,Two Clusters,n/a,"0 .. 20,000","['Adventure', 'Free to Play', 'Indie', 'RPG']","['Free to Play', 'RPG', 'Indie', 'Adventure', 'RPGMaker']",$0.00 
94,1024380,Second Extinction,Systemic Reaction™,Systemic Reaction™,n/a,"50,000 .. 100,000","['Action', 'Early Access']","['Action', 'Dinosaurs', 'FPS', 'Violent', 'Co-op', 'Early Access', 'Gore', 'Hack and Slash', 'Adventure', 'Open World', 'Fighting', 'Shooter', 'Survival', 'First-Person', 'Multiplayer', 'Online Co-Op', 'Team-Based', 'Blood', 'Sci-fi', 'Casual']",$24.99 
95,1024400,Marenian Tavern Story: Patty and the Hungry God,"Rideon,Inc.",KEMCO,n/a,"0 .. 20,000","['Adventure', 'Casual', 'RPG', 'Strategy']","['RPG', 'Adventure', 'Casual', 'Strategy', 'JRPG', 'Management', 'Turn-Based', 'Anime', 'Fantasy']",$19.99 
96,1024410,Leowald Soundtrack,Myroid-Type Comics,Myroid-Type Comics,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$4.99 
97,1024420,Neverinth Demo,CreAct Games,Another Indie,n/a,"0 .. 20,000",[''],n/a,$0.00 
98,1024430,Super Arcade Soccer,Ruben Alcañiz,Ruben Alcañiz,n/a,"0 .. 20,000","['Indie', 'Simulation', 'Sports']","['Sports', 'Indie', 'Simulation', 'Soccer', 'Football', 'Arcade']",$5.99 
99,1024450,DINO VR,K3I,K3I,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure', 'VR']",$19.99 
100,1024460,Destructive Physics - Destruction Simulator,KreizLand Games,KreizLand Games,n/a,"0 .. 20,000","['Action', 'Indie', 'Simulation', 'Early Access']","['Simulation', 'Early Access', 'Indie', 'Action', 'Destruction', 'Physics', 'Sandbox', 'Realistic', 'Time Manipulation', 'Bullet Time', 'Singleplayer', 'Level Editor', 'God Game', 'City Builder', 'Military', 'Relaxing', 'Gun Customization', 'Open World', 'Building', 'World War II']",$19.99 
101,1024470,La Fuga,Exelweiss,Erbe Software,n/a,"0 .. 20,000",['Adventure'],n/a,$5.99 
102,1024480,Immortal Realms: Vampire Wars,Palindrome Interactive,Kalypso Media,71%,"200,000 .. 500,000","['Action', 'RPG', 'Strategy']","['Strategy', 'Vampire', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Singleplayer', 'Isometric', '4X', 'Tactical', 'Wargame', 'Gothic', 'Blood', 'Management', 'Resource Management', 'Dark Fantasy', 'Magic', 'Grand Strategy', 'Strategy RPG', 'Military', 'War']",$39.99 
103,1024490,Super Jigsaw Puzzle: Anime Reloaded,Flat Cat Games,Flat Cat Games,n/a,"0 .. 20,000","['Casual', 'Indie', 'Simulation', 'Strategy']","['Casual', 'Indie', 'Puzzle', 'Simulation', 'Strategy', 'Sexual Content', 'Singleplayer', 'GameMaker', '2D', 'Nudity', 'Relaxing', 'Mature', 'Difficult', 'Atmospheric', 'Replay Value', 'Beautiful', 'Family Friendly', 'Space', 'Anime']",$8.99 
104,1024520,Viking: Sigurd's Adventure,Areal Czech,GameDEN,n/a,"0 .. 20,000","['Action', 'Indie']","['Indie', 'Action']",$4.99 
105,1024530,Art by Numbers,Khoma4ello,Khoma4ello,n/a,"0 .. 20,000",['Casual'],['Casual'],$1.99 
106,1024540,Alien League,Kraken Ink.,Kraken Ink.,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Action', 'Casual', 'Indie', 'Split Screen', 'Local Multiplayer']",$9.99 
107,1024550,东方大战争 ~ Touhou Big Big Battle - Skin Pack 3,MyACG Studio,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']","['Action', 'Indie', 'Strategy', 'Massively Multiplayer', 'Casual']",$3.99 
108,1024551,东方大战争 ~ Touhou Big Big Battle - Skin Pack 4,MyACG Studio,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']","['Massively Multiplayer', 'Casual', 'Action', 'Indie', 'Strategy']",$1.99 
109,1024570,Hentai Babes - In Public,ZangGames,ZangGames,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",n/a,$1.99 
110,1024590,Hentai Babes - Sport Lovers,ZangGames,ZangGames,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",n/a,$1.99 
111,1024600,SkydiVeR,KR Games,Star Consult S.r.l.,n/a,"0 .. 20,000","['Indie', 'Simulation', 'Sports']","['Sports', 'Simulation', 'Indie', 'VR']",$4.99 
112,1024610,Battlerite Royale - Legendary Adventure Pack Vol.2,Stunlock Studios,Stunlock Studios,n/a,"0 .. 20,000","['Action', 'Massively Multiplayer']","['Massively Multiplayer', 'Action']",$34.99 
113,1024620,Streamers Connected Vehicle Skin,Caged Element Inc.,Wired Productions,n/a,"0 .. 20,000","['Action', 'Indie', 'Racing']","['Indie', 'Action', 'Racing']",$0.00 
114,1024630,Fighters Legacy,J.Bowman,Digital Tribe,n/a,"0 .. 20,000","['Action', 'Indie', 'Early Access']","['Action', 'Indie', 'Early Access', 'Martial Arts', 'Fighting', '2D Fighter']",$9.99 
115,1024640,AppGameKit Studio,TheGameCreators,TheGameCreators,n/a,"0 .. 20,000","['Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing', 'Game Development']","['Game Development', 'Utilities', 'Software Training', 'Design & Illustration', 'Animation & Modeling', 'Education', 'Web Publishing']",$99.99 
116,1024650,Port Royale 4,Gaming Minds,Kalypso Media,67%,"20,000 .. 50,000","['Simulation', 'Strategy']","['Strategy', 'Simulation', 'Economy', 'Trading', 'Management', 'Naval', 'Pirates', 'Sailing']",$49.99 
117,1024660,DEATHGARDEN - Terminator Set,Behaviour Digital Inc.,Behaviour Digital Inc.,n/a,"0 .. 20,000",['Action'],"['Action', 'Gore', 'Violent']",$2.99 
118,1024670,Ruination,Zachary Lee,Zachary Lee,n/a,"0 .. 20,000","['Action', 'Indie']","['Action', 'Indie', 'Platformer', 'Pixel Graphics', '2D']",$0.99 
119,1024690,Chaos Village,QuickSave,QuickSave,n/a,"0 .. 20,000","['Action', 'Indie', 'RPG']","['Indie', 'Action', 'RPG', 'Gore', 'Violent', 'Great Soundtrack', 'Top-Down Shooter', 'Shooter', 'Adventure', 'Twin Stick Shooter', 'Bullet Hell', 'Funny', 'Dungeon Crawler', 'Arcade', ""Shoot 'Em Up"", 'Difficult', 'Rogue-lite', 'Top-Down', 'Action-Adventure', 'Rogue-like']",$2.99 
120,1024700,DCS: Combined Arms Frontlines Georgia Campaign,Eagle Dynamics SA,Eagle Dynamics SA,n/a,"0 .. 20,000",['Simulation'],['Simulation'],$0.00 
121,1024701,DCS: P-51D Mustang Blue Nosed Bastards of Bodney Campaign,Reflected Simulations,Eagle Dynamics SA,n/a,"0 .. 20,000",['Simulation'],['Simulation'],$0.00 
122,1024702,DCS: MiG-19P Farmer,RAZBAM,Eagle Dynamics SA,n/a,"0 .. 20,000",['Simulation'],['Simulation'],$49.99 
123,1024703,DCS: Christen Eagle II,Magnitude 3 LLC,Eagle Dynamics SA,n/a,"0 .. 20,000",['Simulation'],['Simulation'],$0.00 
